pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721202400740 1721202400771 31 328963.860000 3463467.380000 2.710278 9.860000 5C4225714 2 -74 
1721202400796 1721202400819 23 328963.860000 3463467.380000 2.710278 9.860000 5C4225714 2 -74 
1721202400851 1721202400872 21 328962.780000 3463467.860000 2.724023 9.780000 5C4225714 2 -74 
1721202400906 1721202400925 19 328962.230000 3463468.100000 2.724023 9.740000 5C4225714 2 -74 
1721202400961 1721202400977 16 328961.690000 3463468.330000 2.724023 9.720000 5C4225714 2 -74 
1721202401017 1721202401037 20 328961.160000 3463468.550000 2.724023 9.660000 5C4225714 2 -74 
1721202401073 1721202401093 20 328960.800000 3463468.700000 2.743221 9.620000 5C4225714 2 -74 
1721202401128 1721202401147 19 328960.350000 3463468.880000 2.743221 9.620000 5C4225714 2 -74 
1721202401184 1721202401203 19 328960.350000 3463468.880000 2.743221 9.580000 5C4225714 2 -74 
1721202401239 1721202401256 17 328959.010000 3463469.400000 2.761111 9.560000 5C4225714 2 -74 
1721202401294 1721202401315 21 328958.560000 3463469.580000 2.761111 9.560000 5C4225714 2 -74 
1721202401350 1721202401370 20 328958.120000 3463469.740000 2.761111 9.540000 5C4225714 2 -74 
1721202401405 1721202401429 24 328957.660000 3463469.890000 2.761111 9.540000 5C4225714 2 -74 
1721202401460 1721202401477 17 328957.210000 3463470.050000 2.790345 9.520000 5C4225714 2 -74 
1721202401516 1721202401536 20 328956.670000 3463470.240000 2.790345 9.520000 5C4225714 2 -74 
1721202401571 1721202401591 20 328956.490000 3463470.300000 2.790345 9.520000 5C4225714 2 -74 
1721202401626 1721202401645 19 328956.030000 3463470.450000 2.790345 9.500000 5C4225714 2 -74 
1721202401682 1721202401699 17 328955.400000 3463470.650000 2.812162 9.520000 5C4225714 2 -74 
1721202401737 1721202401758 21 328955.040000 3463470.770000 2.812162 9.520000 5C4225714 2 -74 
1721202401792 1721202401812 20 328954.490000 3463470.930000 2.812162 9.500000 5C4225714 2 -74 
1721202401848 1721202401865 17 328953.480000 3463471.220000 2.839214 9.540000 5C4225714 2 -74 
1721202401903 1721202401918 15 328953.480000 3463471.220000 2.839214 9.540000 5C4225714 2 -74 
1721202401959 1721202401977 18 328952.550000 3463471.480000 2.839214 9.620000 5C4225714 2 -74 
1721202402018 1721202402036 18 328952.000000 3463471.620000 2.839214 9.700000 5C4225714 2 -74 
1721202402073 1721202402090 17 328951.520000 3463471.750000 2.871503 9.740000 5C4225714 2 -74 
1721202402129 1721202402144 15 328951.050000 3463471.870000 2.871503 9.800000 5C4225714 2 -74 
1721202402184 1721202402203 19 328950.760000 3463471.940000 2.871503 9.860000 5C4225714 2 -74 
1721202402240 1721202402257 17 328950.280000 3463472.050000 2.871503 9.980000 5C4225714 2 -74 
1721202402295 1721202402312 17 328949.800000 3463472.160000 2.895938 10.040000 5C4225714 2 -74 
1721202402351 1721202402366 15 328948.910000 3463472.360000 2.895938 10.160000 5C4225714 2 -74 
1721202402406 1721202402426 20 328948.310000 3463472.480000 2.895938 10.200000 5C4225714 2 -74 
1721202402461 1721202402480 19 328947.600000 3463472.630000 2.924517 10.220000 5C4225714 2 -74 
1721202402516 1721202402535 19 328947.300000 3463472.680000 2.924517 10.300000 5C4225714 2 -74 
1721202402571 1721202402589 18 328946.590000 3463472.810000 2.924517 10.360000 5C4225714 2 -74 
1721202402627 1721202402643 16 328946.070000 3463472.900000 2.924517 10.400000 5C4225714 2 -74 
1721202402682 1721202402702 20 328945.450000 3463473.010000 2.957679 10.440000 5C4225714 2 -74 
1721202402737 1721202402756 19 328944.930000 3463473.080000 2.957679 10.480000 5C4225714 2 -74 
1721202402793 1721202402810 17 328944.410000 3463473.170000 2.957679 10.520000 5C4225714 2 -74 
1721202402848 1721202402865 17 328943.890000 3463473.240000 2.978841 10.560000 5C4225714 2 -74 
1721202402904 1721202402924 20 328943.580000 3463473.280000 2.978841 10.580000 5C4225714 2 -74 
1721202402959 1721202402978 19 328943.250000 3463473.330000 2.978841 10.600000 5C4225714 2 -74 
1721202403015 1721202403041 26 328941.880000 3463473.510000 2.978841 10.680000 5C4225714 2 -74 
1721202403074 1721202403094 20 328941.340000 3463473.570000 3.007639 10.700000 5C4225714 2 -74 
